"印度洋","南方黑鮪","單位努力漁獲量","資源評估","劍旗魚"
"太平洋黑鮪","年齡與成長","南方黑鮪"
"太平洋年代震盪","紅肉旗魚","資源指標","環境因子"
"長鰭鮪","南大西洋","資源評估"
"年齡結構化餘量模式","長鰭鮪資源","單位努力漁獲量","資源評估"
"太平洋","年齡組成","長鰭鮪","豐度指標"
"延繩釣","長鰭鮪","資源指標","標的影響"
"年齡形質","年齡與成長","長鰭鮪"
"東太平洋","美洲大赤魷","資源評估","漁業管理","魷漁業","環境變動"
"年級群","空間分析","阿根廷魷","資料庫","資源動態"
"太平洋秋刀魚","生物學允捕量","最大持續生產量","資源評估","總允捕量"
"太平洋","生態風險評估","年齡與成長","灰鯖鮫","脊椎骨","漁業管理"
"單位努力漁獲量","意外捕獲","鯊魚"
"生態相關物種","海鳥","海龜","意外捕獲","鮪延繩釣"
"大目鮪","大西洋","太平洋","長鰭鮪","黃鰭鮪","劍旗魚"
"印度洋","長鰭鮪","黃鰭鮪","鮪漁場學"
"生殖生物學","南方黑鮪","觀察員採樣"
"仔稚魚","台灣西南海域","生殖生態","產卵場","產卵期","經濟魚種","經濟蟹類"
"黃鰭鮪","漁場","機制"
"黑鮪","漁場環境","鮪類仔稚魚"
"劍尖槍鎖管","頭足類","環境因子"
"生殖","成長","櫻花蝦"
"季節性移動","棲所偏好","電子式標識器","鮪旗魚"
"季節性移動","棲所偏好","電子式標識器","鮪旗魚"
"鬼頭刀","棲息特性","溫度深度記錄器"
"幼生","黑潮","經濟魚類","輸送"
"食物網","海洋底棲生態系","群聚結構"
"台灣周邊海域","漁場","監測"
"海草床","移植"
"生殖腺指數","成長速率","豹鱠","粒線體基因","微衛星基因座","橫紋鱠"
"刺網漁業","漁船航程紀錄器","漁船管理"
"地理資料系統","拖網漁業","漁船航程紀錄器","漁船管理","漁業地理資訊系統"
"火誘網漁業","沿近海漁業","漁船航程紀錄器","漁業地理資訊系統"
"小型規模漁業","台灣東部海域","沿近海漁業","漁船航程紀錄器","漁業活動"
"U形線海域","爭議水域","南中國海","航程記錄器"
"地理資料系統","航程紀錄器(VDR)","漁船管理","漁業地理資訊系統(FGIS)","漁業資源"
"持續產量","飛魚卵","漁獲分佈","總容許捕獲量"
"扒網","花腹鯖","族群遺傳結","圍網漁業","微衛星DNA","漁業資料庫"
"扒網","花腹鯖","族群遺傳結","圍網漁業","微衛星DNA","漁業資料庫"
"年齡與成長","烏魚","動態解析","族群結構"
"海峽北部","漁業資源","鎖管"
"混獲組成","魚種組成","總容許捕獲量(TAC)","魩鱙漁業"
"生活史資料","白帶魚","漁獲量及努力量"
"生殖生物學","資源評估","蟹種類組成"
"平滑白眼鮫","污斑白眼鮫","時空分布","資源評估","漁業活動","鯊魚"
"DNA生命條碼","物種鑑定","鯊魚魚翅"
"大型軟骨魚","標識放流","鯨鯊"
"貿易","鯊魚翅","鯊魚鰭識別","鰭不離身"
"水溫","氣候變遷","基礎生產力","湧昇流","過漁指數","漁獲平衡指數","營養位階"
"全球衛星定位系統","嵌入式系統","電子觀察員","影像處理"
"串聯式油電混合系統","油電混合動力","怠速熄火系統","輕度混合動力"
"節省減碳","電力系統","漁船"
"海上事故","國際海事組織","漁船及船員安全"
"沿近海漁業","航程紀錄器","漁獲努力量"
"珊瑚礁生態系","氣候變遷","脆弱度","管理策略","澎湖群島"
"台灣沿岸增殖示範區規劃","黃鰭鮪與冷水性魚類養殖規劃","增殖放流技術規劃","增殖放流體制規劃"
"利用","種原保存","種原庫","澎湖"
"利用","種原保存","種原庫","澎湖"
"鹿兒島蛸"
"水產生物","保存","種原庫"
"循環過濾系統","黃鰭鮪","種魚培育"
"白點病毒","草蝦","無特定病原"
"牡蠣","育種","溫度"
"日本鰻","自然產卵","誘導成熟"
"育苗期","膏狀飼料","鱸鰻苗"
"人工繁殖","養殖","龍蝦"
"水產養殖","合益素","益生素","益生菌"
"生質產量","養殖條件","錐尖擬紅翎藻"
"水產及食品之應用.","長鏈多元不飽和脂肪酸產率","微藻生質產率","微藻養殖系統"
"永續性","有機養殖","吳郭魚"
"二氧化氯","文蛤","光合細菌","底質"
"生態化","光合菌","鹹水魚塭"
"生態水培系統","循環水養殖","園藝作物"
"九孔","大型藻類","生殖生物學","石斑魚","條石鯛","深層海水","棕點石斑","無特定病原","緣管滸苔","鞍帶石斑","鮑魚","龍蝦","擬球藻","營養標示","營養鹽","鮪魚","點帶石斑"
"文蛤","快速成長品系","育種"
"人工飼料","疾病防治","鱘龍魚"
"瓜子鱲","種魚","繁殖"
"多溫層與多營養層","低溫海水","養殖技術"
"石斑魚","鱘龍魚","鱸魚"
"石斑魚","鱘龍魚","鱸魚"
"石斑魚","鱘龍魚","鱸魚"
"外來入侵種","生態系統","淡水魚類"
"地下水資源","地層下陷","養殖用水"
"內陸養殖","牡蠣養殖面積","淺海養殖","箱網養殖","養殖面積"
"牡蠣生殖週期","牡蠣苗","牡蠣養殖","時空變動趨勢","數值模式","環境因子監測"
"大腦的保健成分","改善記憶","磷脂醯絲胺酸"
"3T3-L1前脂肪細胞","脂質蓄積","機能性胜肽"
"合益素","海藻","細胞共培養","腸內發炎","體外模式"
"UVB光老化","龍鬚菜","類蕈孢素胺基酸"
"風險","養殖水產品","環境用藥"
"風險評估","福島事件","輻射檢測"
"文蛤","白蝦","碳足跡"
"有機氯農藥","殘留分析","質譜儀"
"水產物","多溴聯苯醚","高解析度氣相層析質譜儀"
"豹鱠","黃金鮸","褐石斑"
"白蝦","育種","無特定病毒"
"幼苗生產","豹鱠","種魚培育"
"吳郭魚","育種","微衛星","種原保存","雜交優勢","鑑定"
"泰國蝦","無特定病原"
"分子標誌輔助育種","骨骼肌生成控制","簡單重複序列"
"耐塩","漸近馴化","雜交"
"水產飼料","石斑魚","魚粉"
"石斑","肥育","飼料"
"生殖腺性別分化","性別控制","海鱺"
"生藥","細菌","魚病","蝦病"
"水產種原庫","保種魚類","健康管理"
"海水魚","緊迫","熱休克蛋白"
"免疫佐劑","免疫激活物","益生菌","細菌攻擊試驗"
"卵圓鞭毛蟲","浮游幼體","營養體"
"卵圓鞭毛蟲","浮游幼體","營養體"
"石斑魚","垂直感染","種魚"
"分枝桿菌","包裝","台灣鬥魚","長硨磲貝","恆溫式圈環形核酸增幅法","消毒藥劑殺菌試驗","海水觀賞蝦","迷器魚類","培育","淡水觀賞魚","運輸","種貝培育","蓋刺魚科","誘發產卵","標準作業程序","藍黑新雀鯛","觀賞魚"
"分枝桿菌","包裝","台灣鬥魚","長硨磲貝","恆溫式圈環形核酸增幅法","消毒藥劑殺菌試驗","海水觀賞蝦","迷器魚類","培育","淡水觀賞魚","運輸","種貝培育","蓋刺魚科","誘發產卵","標準作業程序","藍黑新雀鯛","觀賞魚"
"育種","保種","海水觀賞魚"
"育種","保種","淡水性觀賞魚"
"虱目魚","氟滅菌","香魚","液相層析串聯式質譜儀","鱉"
"台灣","珍珠龍膽","運輸"
"日本鰻","誘導成熟","雌化日本鰻"
"日本鰻","催熟","馴化"
"日本鰻","水深度","催熟"
"日本鰻","放流","晶片標識","螢光標識"
"日本鰻苗","河口域","資源"
"日本鰻","仔稚魚","浮游動物","漁場"
"水溫","密度","短鰭鰻"
"加工利用","異種鰻","鰻魚加工"
"棲地現況","資源量","鰻魚"
"洄游動態","策略評估","鰻魚放流"
"異種鰻","策略評估","經濟分析"
"化學成分","加工利用","鱸鰻"
"小丑魚","海水觀賞蝦","高價值"
"小丑魚","海水觀賞蝦","高價值"
"技術","創新","貿易","週邊設備","觀賞水族"
"不孕","伽瑪射線","貿易","繁殖","觀賞魚"
"物理模型","風險評估","崩塌","數值模型"
"山坡地土地可利用限度分類","查定機制","遙感探測"
"外來種","生態工程","生態敏感圖"
"野溪治理","森林","節能減碳"
"土肉桂","性狀調查","品種權","紅豆杉"
"台灣穗花杉","扦插","氣相層析質譜儀","熱裂解儀"
"抗病性","泡桐簇葉病","耐病性","植物菌質體"
"台灣相思樹","育林技術","遺傳改良"
"山黃麻","台灣赤楊","育林技術","林木選育"
"牛樟","牛樟芝","扦插繁殖","育林技術","品種檢定"
"生物性材料","栽培介質","經濟樹種"
"平地造林","沿海地區","農牧用地"
"牛樟","造林","種子休眠","種子苗培育","種子儲藏性質"
"人工林","土壤化學性質","土壤有機質"
"土壤理化性質","土壤無脊椎生物","都市林","碳吸存","螞蟻"
"精英樹選拔","銀葉樹","蓮葉桐","遺傳基因變異分析","簡單序列重複","瓊崖海棠"
"生物量","荒廢竹林","產筍量","麻竹"
"皆伐地更新","桉樹人工林","闊葉樹混合造林"
"山坡地","永續經營","混農林業"
"種子直播","種子發芽","種子層積"
"毛狀根培養","青脆枝","粗榧鹼類生物鹼","喜樹鹼","農桿叢根菌","臺灣粗榧"
"人工種子","牛樟","低溫保存","超低溫保存","臺灣紅豆杉"
"木質素專一性基因","基因堆積","基因靜默","轉基因桉樹","纖維素生合成基因"
"山胡椒","分子標誌","精油","遺傳歧異度"
"山葵","成苗率","經濟栽培"
"東方狗脊蕨","長葉腎蕨","垂枝石松","華八仙"
"外生菌根","松露","青剛櫟"
"土肉桂","生產鏈","林產品","南洋紅豆杉","關鍵技術"
"水蕨","配子體","培養","蕨類"
"光補償點","有機揮發物質","室內植物"
"成分分析","殼斗科","殼斗種子"
"氣候變遷","烏心石","培育苗木","種子儲藏和發芽","樟樹","穗條嫁接","櫸樹"
"地下部","周轉率","細根","養分"
"二次造林","耐陰植物","海岸林","復育"
"油茶","農民品系","種原"
"人工林","目標樹","近自然林","長輪伐期"
"生長模擬","林分結構","林木尖削度"
"降低環境衝擊之集運作業","效益分析","森林永續經營","森林作業"
"人工林生產力","光譜混合分析","植生指標","遙測"
"林產品","消費流向","碳足跡"
"竹林","消費市場","運銷通路"
"小果油茶","混農林業","疏伐","無患子","資料包絡分析法","碳吸存"
"氣候變遷","森林經營","態度"
"永續性","森林管理委員會","森林認證認可計畫","森林驗證"
"小規模林業","私有林","林業合作社"
"科學社群","國際交流","國際森林研究機構聯合會"
"生物多樣性","林分結構","檜木林"
"空間資訊","崩塌監測","損害評估","遙感探測"
"合法性體系","非法伐採","風險"
"林分結構","林分蓄積","航攝影像","森林資源調查"
"林分結構","林分蓄積","航攝影像","森林資源調查"
"林業機械","森林作業","集材機"
"木質廢料","生質物","生質燃料","竹質廢料","能源安全"
"生物量","生產技術","竹筍","經濟竹種"
"林木健康管理","樟白介殼蟲","樹木注射","樹木褐根病"
"樹木健診","樹木醫生","樹醫(藝)中心"
"木質材料","無損檢測技術","樹木風險評估"
"開放資料","感測網","聲景"
"外來種","風險評估","病蟲害"
"地理分布","臺灣","歸化植物"
"疾病處理","都市樹木","資訊管理"
"根莖腐病","聚合酶鏈鎖反應","熱帶靈芝"
"防治","監測","癌腫病"
"防治","病害","種媒"
"牛樟菇","食藥用菇類","藥用菇類"
"入侵種","外來種","景觀林","植食性昆蟲"
"食蟲性鳥類","害蟲","植食者"
"天然林","疫病菌","腐霉菌"
"分類學","天敵","胡蜂","蜾蠃"
"生態系經營","生態育林","地景生態學","多元化育林作業","指標物種","效益監測","族群動態監測","棲息地利用"
"人工林","天然更新","更新動態"
"水土流失","保育","混農林業"
"重金屬","都巿林木","滯塵效益"
"降雨型態","極端氣溫","熱島效應"
"風險管理","崩塌潛勢","試驗集水區"
"土地利用","水源涵養","水資源","農村地區"
"景觀林","蟲癭","癭蚋科"
"稀有樹種","種子休眠","種子苗培育","種子儲藏性質"
"生物多樣性","地景","農業"
"孢子","活力","溫度","樹蕨","儲存"
"生態研究成果","自然探索活動","福山植物園","環境教育"
"調查","繁殖","蘭科"
"台灣萍蓬草","遺傳變異"
"分類","木本植物","電子植物誌","蕨類植物"
"台灣","物候","氣溫","植物標本館"
"化學性質","木材構造","物理性質","商用木材"
"目視樹木評估法","非破壞性技術","樹木風險評估"
"麻竹","臺灣扁柏","橫向打擊振動","樹輪特徵值"
"根盤","破壞係數","荷重計"
"竹材","碳纖維材","複合材"
"光蠟樹","揮發成分","楓香","精油","樟樹"
"丁香酚","石竹烯","烏心石舅"
"光臘樹","印度紫檀","抗氧化","抗病媒蚊","抗發炎"
"精油"
"天然耐久性","木材保存藥劑","商用木材"
"平整度","立軸","裝裱"
"木材化學組成分","格拉辛紙","速生樹種","纖維長寬比"
"木質纖維材料","有機溶劑法"
"加速老化","劣化","自然老化"
"國產材","規格化","製材"
"私有林","國產材","產銷平台"
"木質複合壁體","熱抵抗","熱貫流抵抗","熱傳導率"
"熱處理"
"木質材料","生態工法","非破壞性技術"
"木質顆粒","生質能源","有機溶劑製漿","非硫製漿法","漂流木","蒸煮爆碎"
"奈米纖維素","海藻","紙漿"
"台灣扁柏","市場接受度","生物活性","紅檜","純露"
"二氧化碳碳排放","生產費用","疏伐收穫技術","標準作業量","環境友善"
"全波形光達","合成孔徑雷達系統","林分結構","影像模擬"
"多維資訊","自動萃取","高解析度航照影像","崩塌地"
"生態旅遊","森林經營","聯合國氣候變化綱要公約"
"合作","國際林業研究機構聯合會","森林"
"全球高山環境觀測研究計畫","氣候變遷","高海拔山區草原生態系"
"生物多樣性","生態系","物候變動","物種分佈","氣候變遷","棲地片斷化","群落","調適策略","遺傳多樣性"
"生態系","物候變動","氣候變遷","森林動態","群落"
"台灣","季風","熱帶森林"
"生物多樣性","物種分佈","氣候變遷","棲地片段化"
"台灣水青岡","台灣冷杉","氣候變遷","棲地片斷化","遺傳多樣性"
"航遙測運作體系","雷達影像","機載合成孔徑雷達"
"人猴衝突","台灣獼猴","族群控制","節育"
"華盛頓公約","嗉囊乳","腳環","鸚鵡"
"犬瘟熱","血液學","氣體麻醉","野生動物","鼬獾"
"入侵種","外來動物","預警系統"
"自然資源","保育","原生山茶屬植物","種原庫"
"分類學","台灣","台灣條紋松鼠","台灣無尾葉鼻蝠","立燈苔屬","系統分類","卷柏科","東亞游離尾蝠","芸香科","疣燈苔屬","苔類","苔蘚植物","特有性","提燈苔科","提燈苔屬"
"分類學","台灣","台灣條紋松鼠","台灣無尾葉鼻蝠","立燈苔屬","系統分類","卷柏科","東亞游離尾蝠","芸香科","疣燈苔屬","苔類","苔蘚植物","特有性","提燈苔科","提燈苔屬"
"台灣黑熊","石虎","相機陷阱"
"野生物","標本","遺傳物質","蘚苔植物"
"野生物","標本","遺傳物質","蘚苔植物"
"公民科學家","分布","台灣iBat計畫","食蟲性蝙蝠","特有蝶類","淡水螺","臺灣","靈貓科"
"公民科學家","分布","台灣iBat計畫","食蟲性蝙蝠","特有蝶類","淡水螺","臺灣","靈貓科"
"公民科學家","分布","台灣iBat計畫","食蟲性蝙蝠","特有蝶類","淡水螺","臺灣","靈貓科"
"分類","豆娘","東亞","鳥類","瑰蟌屬","臺灣","蜘蛛目","貓蛛科"
"分類","豆娘","東亞","鳥類","瑰蟌屬","臺灣","蜘蛛目","貓蛛科"
"石松科","禾本科","系統分類","扁莎屬"
"中西部氣候區","光合作用","底棲微藻","紅樹林","植被","菌根菌","葉綠素螢光"
"生物多樣性","地理氣候","基因體","棲地單位系統","資料庫"
"干擾","全球暖化","地理資訊系統","林下植物","草本層"
"七股鹽田","水鳥","生物多樣性公約","生物多樣性指標","生物多樣性指標夥伴關係","生態棲位","全球生物多樣性觀測網絡","物理棲地","指標物種","重金屬含量","淡水域生態系","連結度","逕流增量","棲地偏好","黑面琵鷺","溼地","監測系統","澤蟹","藻礁","權重可用面積"
"人工棲地","生態教育","長期生態調查研究"
"七股潟湖","沿海濕地","長期監測"
"高山植物","監測","環境變遷"
"中海拔","生態系","長期監測"
"長期監測","指標物種","棲地"
"公民科學","公民參與","生物多樣性公約","生物多樣性指標","長期監測","族群趨勢","細胞色素c氧化次單元1","蛇","路死","繁殖鳥","繫放"
"血液學","猛禽","野生動物","野生動物急救站"
"化學指紋圖譜","生態旅遊","抗氧化","抗癌","沉香","秋冬螢火蟲","原生植物","萃取","葉黃素","綠屋頂","製備方法","賞螢活動","環境變遷"
"化學指紋圖譜","生態旅遊","抗氧化","抗癌","沉香","秋冬螢火蟲","原生植物","萃取","葉黃素","綠屋頂","製備方法","賞螢活動","環境變遷"
"化學指紋圖譜","生態旅遊","抗氧化","抗癌","沉香","秋冬螢火蟲","原生植物","萃取","葉黃素","綠屋頂","製備方法","賞螢活動","環境變遷"
"最小可存活族群","紫苞舌蘭","種原保存","薔薇科","離體保存","瀕絕植物"
"公民教育","生物多樣性","保育","宣傳"
"生物多樣性","推廣","教育"
"動物大使","野生動物","野生動物教育"
"生態旅遊教育課程","社區環境教育","國際生物多樣性日活動","棲地營造"
"課程方案","環境素養","環境意識"
"經貿自由化","糧食安全","糧食安全分級管理體系","糧食安全策略地圖","糧食安全體系"
"因應策略","預警系統","糧食安全","糧食安全指標"
"經濟效益","擴大消費","糧食安全","糧食自給率"
"地方調適","氣候變遷","農地","農地資源空間規劃"
"風險知覺","氣候變遷","調適策略"
"糧食安全","糧食援助","糧食儲備"
"糧食安全","糧食援助","糧食儲備"
"存貨調查","農業經營主體","糧食自給率"
"生命週期評估","胡蘿蔔","食物哩程","落花生","碳足跡"
"生命週期評估","胡蘿蔔","食物哩程","落花生","碳足跡"
"農業天然災害保險","機制與策略","糧食安全"
"農業天然災害保險","機制與策略","糧食安全"
"小麥","耐熱","選拔"
"水稻","白葉枯病","抵抗性篩選"
"海藻","魚","飼料"
"海藻","魚","飼料"
"台灣","長期監測","指標物種","高山地區","楚南氏山椒魚","監測模式","蜥蜴類","蝴蝶類","蝙蝠類","繁殖鳥類"
"小米","陸稻","臺灣藜","樹豆"
"小米","陸稻","臺灣藜","樹豆"
"小米","陸稻","臺灣藜","樹豆"
"乳酸菌","芝麻粕","發酵","雞血"
"品種鑑定","蛋雞飼料","樹薯"
"荷蘭閹公牛","廢菇包","樹薯粉"
"水稻","品種","耐熱"
"水稻","品種","耐熱"
"水稻","育種","節水"
"大豆","育種","栽培技術"
"台灣","育種","飼料玉米"
"水稻","高產","飼料"
"行為生態","氣候變遷","授粉昆蟲"
"品種","飼料甘藷","選育"
"甘藷","低投入","栽培系統"
"在地飼料資源","家畜禽","飼料用甘藷"
"茶","逆境","選育"
"低溫","供應","物流","茶","暖冬"
"品種","紅豆","種原","篩選","選育"
"高產","落粒性","飼料米"
"外表型評估","全球氣候變遷","耐逆境基因","逆境調適能力之水稻","國際合作","單一核苷酸多型性","種原評估/交換","稻熱病/白葉枯病"
"牛樟","耐逆境","雜交泡桐","雜交桉"
"氣候變遷","農業生產","糧食安全","糧食自給率"
"水稻","高溫逆境","種原"
"大豆","小麥","種原評估"
"大豆","小麥","種原評估"
"水稻","飼料稻米","聚合育種","糧食自給率"
"水稻","回交育種","飼料稻"
"土壤管理組","飼料稻"
"甘藷","胰蛋白酶活性","澱粉"
"幼苗期","玉米自交系","耐浸水"
"低溫","耐濕性","馬鈴薯","營養系"
"加工","米食","研討會"
"米籽條","米穀粉","魚漿"
"速食","粿","糙米"
"淨化技術","發芽","黃麴毒素","微(粉)化","微膠囊化","稻穀"
"介質","設施","環境親和型技術"
"土壤碳匯","草生栽培","極端天候"
"山芹菜","原生蔬菜","種子層積","遮光","營養成份"
"山芹菜","原生蔬菜","種子層積","遮光","營養成份"
"番石榴","葉面施肥","颱風"
"全紅番茄","熟果甜椒","環境監測"
"全紅番茄","熟果甜椒","環境監測"
"底拖網","底棲魚類","氣候變遷","漁場"
"防風栽培技術","番荔枝","鳳梨釋迦"
"生質能","沼氣","畜禽糞","發電"
"大豆","水稻","玉米","青蔥","輪作"
"水生植物","原生蔬菜","逆境"
"田菁","紅高粱","胡麻","甜玉米","黑豆","綠豆","薏苡"
"非洲紅茄","氣候變遷","逆境"
"文旦柚","木瓜","扦插","亞磷酸","氣候變遷","復育技術","菌根菌"
"文旦柚","木瓜","扦插","亞磷酸","氣候變遷","復育技術","菌根菌"
"小胡瓜","番茄","節能"
"安全農業","低汙染","節能","輪作","環境親合型耕作制度"
"降雨變化","氣候變遷","茶"
"苗盆","茶葉","廢棄物"
"毛豆","洋蔥","綠肥","輪作","環境親和型"
"碎化稻稈","農業廢棄物","碳化稻殼"
"碎化稻稈","農業廢棄物","碳化稻殼"
"土砂災害","生態脆弱度","生態模型","航遙測","森林動態樣區","集水區"
"土壤肥力","土壤診斷","土壤管理","氣候變遷","耕作制度","輪作"
"冷藏","普通貯藏","窯洞貯藏"
"品質","氣調貯藏","蔬菜"
"決策支援系統","氣候變遷","農業生產調適"
"生物多樣性","長期生態研究","農業生態系"
"病害","淹水","蔬菜"
"原民蔬菜","環境親和型","繁殖"
"地理資訊系統","線上查詢系統","養殖漁業生產區"
"氣候變遷","綠肥","環境親和型耕作模式"
"太陽能","光週期","光量度","光質","組織培養","節約能源"
"田間監測","殘留消退","資訊系統","農藥延伸使用"
"最低不良效應劑量","無不良效應劑量","標竿劑量","類荷爾蒙農藥"
"2,3,7,8-TCDD","n-Nitroso glyphosate","甲醛","硫特普","農藥"
"代表作物","延伸使用","香辛作物","消退","農藥殘留"
"小葉菜類","多重農藥","作物","亞急毒性試驗","風險分析","消退","混合農藥","混合暴露量","殘留","聯合毒性"
"2-氯乙醇","中毒諮詢","氯乙酸","暴露評估"
"OECD GLP 國家符合性監控系統","監控單位","優良實驗室操作"
"大腸桿菌","抗藥性","腸球菌"
"多重殘留","阿黴菌素類","泰妙素"
"多重殘留","阿黴菌素類","泰妙素"
"氟甲磺氯黴素","停藥期","脫氧羥四環黴素","藥物殘留"
"安全評估","動物用藥品","最大殘留限量","獸醫師","藥品經營管理規範"
"石斑魚","高效液相層析串聯質譜法","停藥期","黑鯛","歐索林酸","藥物殘留"
"石斑魚","高效液相層析串聯質譜法","停藥期","黑鯛","歐索林酸","藥物殘留"
"疾病","貿易","運輸","檢疫","觀賞魚"
"屠宰","屠宰場","衛生"
"法規","屠宰場","設置"
"致昏機","家禽","屠體品質","標籤"
"致昏機","家禽","屠體品質","標籤"
"血液","屠體","運輸車","衛生控管"
"生產","合理化施肥","成本分析","花胡瓜","病蟲害綜合管理","茭白筍","健康管理","葡萄","豌豆"
"生產","合理化施肥","成本分析","花胡瓜","病蟲害綜合管理","茭白筍","健康管理","葡萄","豌豆"
"水稻育苗","健康管理","番荔枝","鳳梨釋迦"
"水稻育苗","健康管理","番荔枝","鳳梨釋迦"
"合理化施肥","青蔥","健康管理"
"合理化施肥","青蔥","健康管理"
"文旦","栽培技術","病蟲害防治"
"合理化施肥","金柑","整合管理"
"小果番茄","芒果","香瓜","健康管理","麻豆文旦","萊豆"
"小果番茄","芒果","香瓜","健康管理","麻豆文旦","萊豆"
"作物健康管理","芋疫病","芋頭","草莓"
"作物健康管理","芋疫病","芋頭","草莓"
"合理化施肥","竹嵌紋病毒","健康管理","設施蔬菜"
"生產體系","杭菊","茶","健康管理"
"生產體系","杭菊","茶","健康管理"
"木瓜","印度棗","作物整合管理","肥料管理","長豇豆","蓮霧","養分吸收"
"木瓜","印度棗","作物整合管理","肥料管理","長豇豆","蓮霧","養分吸收"
"土壤微生物","水稻","瓜秀粉介殼蟲","甘藷","甘藷基腐病","生產體系","作物有害生物","作物健康管理","豆類病毒","肥培技術","長豇豆","柑橘","流行病學","根瘤線蟲","桃","病害","健康種苗","採收後處理","敏豆","疏花","連作障礙","番石榴","番茄","萎凋病","鳳梨","整合管理技術"
"芽菜","豇豆萎凋病","健康種薯"
"芽菜","豇豆萎凋病","健康種薯"
"中華絨螯蟹","免疫力","益生菌"
"水產動物","台灣鯛","健康管理"
"豆科蔬菜","健康管理","葉菜蔬菜"
"豆科蔬菜","健康管理","葉菜蔬菜"
"食媒性","蛋","微生物"
"抗藥基因","魚弧菌","藥物感受性"
"回收率","金目鱸","專一性","精密度","歐索林酸"
"抽樣調查","液相層析串聯質譜","植物生長調節劑"
"水生動物疾病","實驗室網絡","標準檢測方法"
"污染","屠宰場","彎曲菌"
"沙門氏菌","脈衝電泳","資料庫"
"家畜","家禽","藥物殘留"
"分析方法","水稻","有機污染物","吸收"
"水稻","栽培種","砷","鉛","鐵膜"
"12種戴奧辛類多氯聯苯","17種戴奧辛","20種多溴聯苯同源物","24種多溴二苯醚同源物","六溴環十二烷","農作物"
"田間蔬果","液相層析","農藥"
"多氯聯苯","茶園","高解析度氣相層析質譜儀","戴奧辛呋喃"
"研發策略","產業分析","農業科技產業"
"石斑魚","種苗生產","模場"
"小丑魚","海水觀賞蝦","培育","雜交"
"小丑魚","海水觀賞蝦","培育","雜交"
"快速診斷試劑","愛德華氏病","愛德華氏菌","鰻魚"
"動物疫苗","農業生技","豬藍耳病"
"人員訓練","疫苗量產技術","動物用疫苗","產業化","檢驗登記","檢驗標準"
"市場行銷","飼料添加物","豬","雞"
"市場行銷","飼料添加物","豬","雞"
"恆溫環狀擴增法","褐根病","褐根病菌"
"浸塗法","接觸角","疏水性"
"水族缸","過濾器","觀賞魚"
"齒果澤瀉屬","檢疫","繁殖芽","隱棒花屬"
"飼料","誘引物","體色","觀賞蝦"
"水產養殖","珊瑚","萼柱珊瑚"
"疫苗","新城病","載體"
"水禽小病毒","疫苗","量產"
"病原監測","無特定病原","實驗動物"
"疫苗","豬黴漿菌肺炎","檢驗標準"
"動物疫苗","檢定"
"疫苗量產技術","逆向基因工程疫苗","教育訓練"
"診斷","錦鯉疱疹病毒","鯉魚三型疱疹病毒"
"動物用疫苗","動物用藥品檢驗標準","登記"
"人員訓練","動物用藥品","現行優良藥品製造標準"
"生物農藥","商品化","鏈黴菌"
"生物殺菌劑","鏈黴菌S1","露菌病"
"木黴菌","生物農藥","商品"
"生物農藥","抗生物質","液化澱粉芽孢桿菌"
"生物農藥","枯草桿菌","草莓病害"
"生物農藥","青枯病菌","商品化","液化澱粉芽孢桿菌PMB01"
"生物農藥","微生物製劑","輔導平台"
"液化澱粉芽孢桿菌","黃葉病","蝴蝶蘭"
"生物農藥","呼吸毒性測試","標準操作程序"
"加工適性","安全生產技術","米粉絲","育種","秈稻","碗粿"
"生物活性","海木耳","魚藻整合養殖","萃取"
"育種","秈稻","節水"
"成效宣導","計畫管理","農業科專計畫","網站維運","績效考評"
"杏鮑菇","紙纖維","黑木耳","還原型液體菌種"
"子實體","木耳","生物效率","栽種","廢木屑"
"米穀粉","定量聚合酶連鎖反應","聚丙醯胺電泳膠分析","酵素連結免疫吸附法"
"天然抗菌劑","酸菜","蘿蔔乾"
"防腐劑","漂白劑","醃漬食品"
"免疫調節","抗病能力","魚粉","菇蕈多醣","飼料"
"平台","技術轉移","乳牛群性能改良","乳品質提升","資料分析","飼糧分析"
"平飼","本土化友善蛋雞飼養模式","放牧","適地性"
"不活化疫苗","乳酸球菌","瓶鼻海豚鏈球菌","魚"
"液化澱粉芽孢桿菌","發酵產程","微生物植物保護劑"
"性費洛蒙","柑桔粉介殼蟲","荔枝細蛾","番石榴粉介殼蟲"
"天敵","生物防治","生物活性成分","生理活性評估","茶蠶","茶蠶砂","蛹蟲草"
"低溫貯藏鏈","採收後處理","寒害","櫥架壽命"
"秈稻","耐旱","耐鹽"
"牛樟芝","生產履歷","優良農業規範"
"中草藥","犬","益生菌","過敏"
"白色番鴨","選拔","鴨精"
"分子標記回交輔助選種","西瓜細菌性果斑病","基因轉入","數量性狀基因座定位"
"奈米","維生素","雞"
"冷燻","保色","殺菌軟袋","臺灣鯛"
"單核苷酸多型性分子標誌","番茄黃化捲葉病毒"
"發光二極體","節能","魷釣漁船"
"監控系統","管理系統","稻穀低溫儲藏"
"多汁肉干","溫度控管","標準化製程"
"甲魚","飼料","雌性"
"巴西蘑菇","免疫調節","香檳茸","胜肽"
"巴西蘑菇","免疫調節","香檳茸","胜肽"
"胜肽","浮萍","發酵"
"菌粒劑","微生物肥料","溶磷菌"
"研發成果","智權加值","智權布局","農業科技"
"事業化","商業化","產業化","新創事業","農業科技"
